1830,0,telkomsel kaya tai yamau bals dm tidak sial,1,0,11,65,0
1831,0,tak tak putar tidak tlah nikmat detik harga tuhan,6,0,33,200,0
1832,0,manalg busway banget gelar tiker ,0,0,13,61,0
1833,0,hidup jiwa orang miskin kaya ganas harta binatang rimba nocturno,0,0,22,124,0
1834,0,lho gadang benerin majuin daerah sen barang negeri hasil rajin duduk lokal bagus tidak habis pikir deh gilir g koar toko belah polah dikit pedes mulut diem,5,0,52,267,0
1835,0,emotxsenyum pulang langsung kabar duka,0,0,9,41,0
1836,1,suka sifat protective nya bawel manja sayang banget nako cemburu as always emotxtawa ndapapa daddy nako sayang daddy e emotxtawa,2,0,30,168,0
1837,1,lagu sembah walikota solo fnya had rudyatmo kota solo kenal luas berkat lagu solo solo,18,0,44,205,3
1838,0,octvni rt abelbella serba macet gara-gara jokowi pakyu,7,6,25,82,1
1839,1,kakak malam selamat malam kakak emotxsenyum,0,0,7,34,0
1840,1,manusia media tidak pingin baca berita lgsng baca komennya seru fadli zon ragu orang duga teroris aman kampus unri jadi gedung dpr dprd target bom,14,2,47,245,3
1841,0,parah antri parah banget halte trans jakarta grogol i http t co rlsygcgbof,12,2,19,99,1
1842,1,sayang sabar tidak peduli materi janjibila tidak sedia tidak hadap lemah falafu,2,0,43,270,0
1843,1,rajin hadir majlis ilmu mantap ilmu perisai ilmu akhlak kena iring lupa doa orang istiqamah arah baik,5,0,49,249,0
1844,0,kenapaka idih najis numpang tidak banget,0,1,9,49,0
1845,0,tidak lupain luka,0,1,10,47,0
1846,1,naomi sayang cinta sm mohon terima cinta tulus hati tedalam cinta,15,0,26,145,0
1847,1,beda ngenalin tidak gapernah nunjukin disosmed ngajarin cinta alam tidak move on ampe he s the one,2,2,42,210,0
1848,1,milik cinta tak habis bagi kasih sayang tak lelah canda tawa hias cerita patri,5,0,27,149,0
1849,0,jaring mati iya tidak buka mobile jkn puskesmes piye tunjuk kartu elektoniknya kecewa,2,0,26,135,0
1850,1,yoongikangen banget ampe atit akunyaakirnya update uga putih yaga kamar keknyaselama summer yasayang anet yoongi,2,0,26,163,0
1851,1,damai ku mata nyaman samping warna hari buat ceria sirna tinggalkn luka pergi bawa paruh jiwa pantas tuk ku tangis ea efekkebanyaknbacanovel,12,0,45,257,0
1852,0,iya allah 2 lasut kemarin bangun jam 10 kerja jam 9 ingetnya kereta jam 11 tau 8 45 iya allah moga tidak lasut h,7,0,38,162,1
1853,0,ketemu ganti nomor whatsap tidak save nomor w bikin w galau skrng muka imutnya nampakin senyum ngajak ngobrol ku buang muka rindu,0,0,50,233,0
1854,1,nyesel nonton film romcom the wedding planner matthew mcconaughey jaman muda buat bahagia tertawa halah baperlevelcupu ngayalbabu,7,0,27,173,0
1855,1,sore sore nyomay enak hq indosat m-m grafit building rnd flor,0,0,12,66,0
1856,1,sumpah suparmannyah ganteng bingit   besok mesti nonton man of steel  ,2,0,16,85,0
1857,0,fadli zon dasar tak bibit bibit teroris indonesia kelompok ngaceng kuasa jual tidak,3,0,25,142,0
1858,1,emotxtawa ya sabar emotxsenyum anak nama iya si iya kakak emotxsenyum,0,0,22,102,0
1859,1,selamat buku emotxsenyum,0,0,5,20,0
1860,1,terima kasih kakak cantik oktakenza hadiah handuk nutriclub lucugambar beruang moga lancar rezeki kerja aamiin peluk sayang anteu oktakenza,1,0,30,178,0
1861,1,moga lancar sukses shownya,0,0,6,39,0
1862,0,orang hak bicara agama koruptor ketangkep sidang langsung ganti tampil jilbab pakai peci pakai baju koko dlmaling dadak religius,3,0,37,196,0
1863,1,berangkat pagi ngajar ampe jam 10 langsung cus kampus sen gojek ekali jauh sekolah halte busway panas terik macet jalan tilang tj alhamdulillah duduk rjam jalan mac,2,0,45,239,0
1864,0,tega sih bicara nya kaya,0,0,7,36,0
1865,1,congratulations on your ist holly communion xellent mommy papa ompung unty tulang bou amp,11,0,24,100,0
1866,0,tidak si ego kurang dikit w tidak minimal kerja kelar habis slamanya tidak ketemu w tidak apa,1,0,34,145,0
1867,1,self titled bin idris 2016 q mz haikal cs jago banget bikin ambience nada sigmun album w kaget lagu sm ambience mv nya bener-bener persis sm bayangin pas denger lagu keren w suka lagu wangi calm water rebah,15,0,57,261,3
1868,0,salah efek rapi bom orang bikin event negara takut jogja indonesia event internasional negara konfirmasi takut rapi teror moga rapi lekas reda emotxsenyum moga tidak bom,6,0,53,280,0
1869,1,alhamdulillah sehat sempat ukir kenang kisah hidup jadilebihbaik bijak sedia sosial dukung koneksi internet lancar,5,0,36,221,0
1870,1,siang lapar mandi pagi ku uji kemultitaskingan masak mie mandi emotxsenyum nyalain kompor masuk telor mie ku mandi beres mandi mie beres,0,0,43,227,0
1871,0,bilang munafik,0,0,6,47,0
1872,0,peng stalk akun twitternya juned memori sma benar otomatically reply play in my brain kangen kangen isi kangen ketawa ketiwi kantin kumpul hums delima hums msg-msg anggota,3,0,47,249,1
1873,1,enak   at ketupat padang alam saiyo ,0,0,13,61,0
1874,0,an huh benci ming benci a,0,1,14,51,0
1875,0,rumah bawa kaya keong emotxtawa maksud alamat kakak kasihan suruh bawa tepyhand temenya,0,0,20,116,0
1876,0,bm tidak nilai gaji tabung merid emotxtawa,0,1,19,108,0
1877,1,coba freeman mask lemon mint sumpaah muka enak beetkek adem lucu gtkarna mint nya enak banget sih wkaka,2,0,29,152,0
1878,1,sumpah idola dewasa banget alesannya ngidolain bangga banget idola kayak sayang deh sm ldy semangat iya jaga sehat love you somuch much much much more,5,3,39,205,0
1879,1,nisanya cimit cimit tidak erti arti effort klean semuah membuatkuh bangga lulus skrng pen banget sembur pakai jampe jampe jaga semangat juang tengah badai hidup,3,4,41,263,0
1880,0,sbyudhoyono jiwa nasionalisme pimpin indonesia kerit bukti kuat tegak hukum tidak adil anggota dpr korupsi,6,0,21,138,1
1881,0,bupati purbalingga jawa tasdi pecat pdi juang pecat nyaleg bebas aneh bin ajaib,13,0,29,154,1
1882,1,selamat ibs kakak wak,0,0,8,48,0
1883,0,tidak urus agama murni orang mongol satu dunia bawah agung,4,1,30,154,0
1884,1,suka ketemu nonton konser sndrian nomor prob dalem have fun,0,0,21,84,0
1885,0,elaah serius blek orang pinter tidak pinter iya pinter tugas ajar tidak,6,0,35,163,0
1886,1,ngomong-ngomong doa restu orang tua giling iya pas mentok cari literatur tambah nemu rumah kemarin panik mesen banyumas berkah ramadan,5,0,39,204,1
1887,0,nya sakit diselingkuhin emotxtawa,0,0,7,45,0
1888,0,pusing guweh,0,0,2,12,0
1889,0,sebenernya tidak salah salah moodku tidak bagus tidak moodku suka ubah ubah emotxsedih,2,0,37,177,0
1890,0,talitaleoni norak jokowibusway      make gas aja pakai siaultuh,4,0,16,97,0
1891,1,rindu penjara betah dekam dalam coba bebas kutu buru laju degub jantung,5,0,36,205,0
1892,0,ajar agama tuntas nga ngarang hidup isa sebut alquran jelek-jelekin isa baca alquran tidak,3,0,29,134,0
1893,1,cinta alas senyum pagi,0,0,7,41,0
1894,1,yeay terima kasih  xi kramat jati indah plaza,0,2,11,54,0
1895,0,name,4,0,3,6,1
1896,1,emotxdatar moga lebaran gembira menpar antusias harap program bazarpesonamudiklebaran,7,0,43,220,0
1897,1,lahir terima kasih kakak tulis kata baik saat lahir this word never old,6,0,30,139,0
1898,0,ngeri popok seklai pakai picu utama infeksi salur kencing lengah praktis popok pakai tak perhati bahaya dekat si,13,0,31,197,0
1899,1,iya sayang iya emotxcinta emotxcinta,0,0,9,27,0
1900,0,air manggis mati sore tidak informasi apa ut lapor sistem tidak ganggu air mati ah serasa hidup alam gaib,2,0,35,158,0
1901,1,kaget sayang tidak emotxtawa putus yekan ut ut tuker pikir dapat tuker asa,1,0,44,217,0
1902,1,tamu terimakasih acara mohon maaf mention tidak satu jauh limit terimakasih selamat malam salam sayang,3,0,32,199,0
1903,1,moga cepat meried emotxsenyum amin,0,0,6,33,0
1904,1,mami kanya asa kalem kesini amberegul emeseyu asik ramai emotxtawa kwkw pokok a sayang mami,8,3,30,147,1
1905,0,ey emotxdatar,0,0,3,11,0
1906,0,ngurusin neraka orang bikin hastag calonpenghunineraka sholatlu bolong bolong al qur an mu simpan rapi almari uang kurang sedekah pikir,6,3,38,211,0
1907,0,salah cari benar bijak basis suporter provokator anjing pantangmunsur jakmania,2,0,26,166,0
1908,0,pahit pahit pahit audit atas kepala tidak kutik pahit pahit pahit     ,0,0,19,105,0
1909,0,kakak perempuan asumsi guw mah kacang kulit maksud hayo maksud,2,0,26,134,0
1910,0,makan ah stres at bakmi jogja mangun roso ,0,0,11,47,0
1911,1,tatkala semesta ciut sosok makhluk tatkala sosok makhluk luas jangkau tuhan cinta,2,0,20,130,0
1912,0,halaman emotxtawa b,0,0,8,41,0
1913,1,tidak sih ngerasain telpon sm orang jam jam videocalsetiap malam share with them luang how was ur day sibuk apa,0,0,37,218,0
1914,1,pulang cepat mampir yey facial time  klinik med s beauty,0,0,12,64,0
1915,0,jujur alami jenuh zona jenuh hari orang cuma itu obrol itu,2,0,33,171,0
1916,0,tidak acuh sih banget banget risih tidak nyaman iya hati pokok ajak kumpul breng,2,0,28,141,0
1917,1,hah mbak gosip,0,1,7,37,0
1918,0,hallo indohome pakai serius bisnis telekomunikasi asal uang masuk st 2 minggu tidak nyala mau,0,0,41,210,0
1919,1,emotxtawa lha die tidak ngomong-ngomong orang foto ragu manusia patung niat pencet hidung emotxtawa tinggi,3,0,32,166,0
1920,1,iya moga karya baik mu skripsi mu lucua-lucuan mu harap sembuh nold,0,0,20,116,0
1921,0,setujusudah setan ber sorban ngaku-ngaku ulama hadits ucap hadits-hadits palsu,74,0,15,97,9
1922,1,rumah kotor 1-1 jam ibuk rumah mikir ohini dirasain mamak rumah beranta i should give her a big thang for make me comfort at beautiful home,96,0,34,175,22
1923,0,bicara biar sukses kayak masuk sma ambil jurus ips paksa masuk ipa anak salah jurus tidak enak,14,0,42,195,3
1924,0,binasa kayak sih cangih mah wen mah kyakariel emotxtawa cangih,0,0,20,104,0
1925,0,tidak urus anak gausah anak sih iya allah kasi banget tidak tega anak siksa kayak anak sayang banget emotxsenyum kenapasih keras anak titip allah jaga salah iya kasih,2,0,53,276,0
1926,0,2 ane ginian cm 2 bkm argo bayar 1-1rb cancel kasi tunggu gada iya gada driver nya cs nya,6,0,41,196,1
1927,1,tertawa nonton sma ali mochtar ngabalin emotxtawa asimpulkan emotxtawa bang karni ilcbpip,7,1,31,158,1
1928,0,rt pilih tahan jalin hubung ngatain bodoh takut dosa emotxsedih 2,5,0,37,164,1
1929,1,tak ganti nanti tak ku lepas pegang tangan jatuh cinta kali indah,7,0,29,148,0
1930,1,polisi lintas kerja nya enak deh ngeliatnya,0,0,13,63,0
1931,1,alhamdulilah kabar bahagia,0,0,8,42,0
1932,1,sayang kayak cinta bikin kecap bango malika sayang sayang abal-abalnya user fromyg antek antek sayang kaum misqueen,0,0,33,184,0
1933,1,cerita adekku pinjem buku paket mantan kkelas ut lulus tidak sengaja nemuin kertas nyelip salah halaman pas adekku baca bilang eh mb surat cinta ku baca suara,2,0,36,194,0
1934,0,innalilahi wainnailaihi raji un moga amal ibadah beliau diterimah diridloi allah swt moga jeblos ustadz abdiberi hidayah allah swt ganjar timpal,13,0,34,211,3
1935,0,kaum sial tetep mikirnya balik sial pohon wtp 2018 wtp 2017 goblok ditunjukin,13,0,24,124,3
1936,0,anak ngompol iyeuh,0,0,10,61,0
1937,0,jelek gigi bal emotxtawa jelek sifat eys kya binatang emotxtawa,0,0,14,75,0
1938,0,lamban jalan terik siang perut tahan izin makan banget iya tidak puasa serasa puasa sahur tidak teman kantor puasa,2,0,33,181,0
1939,0,aduh lelah,0,0,5,25,0
1940,0,woah urus fitnah dimusuhin bikin tidak sekolah gara-gara tidak uang temenan trauma minggu malam besok pagi sekolah bikin malu depan orang lewat,2,0,38,212,0
1941,0,pusing qlo pilih qlo at pt airmas asri ,0,0,15,64,0
1942,0,pengin bilang hei nyaplok uang hak orang tidak pengin ingetin iur bpjs sekian layan dibantuin iur serta serta mbok,7,1,52,277,1
1943,0,hah kemarin masalah gitasav sexual harrasment gitasav tristan sih masalah merespon helm those are two different cases kayak iya salah paham kemarin kontra sm gitasav case,10,0,51,276,0
1944,0,digituin pas ketemu apsara awat gendut sih senyum iya-iyain dalem hati bicara anjing,3,0,33,166,0
1945,0,gilir lantai produksi mastiin nanyain langsung tulis digangguin dimintain foto yaampunmas mas pusing akutu cepat kelar jogja mmbbz,3,0,31,198,0
1946,1,alhamdulillah ala kulli haal jazakumullah ntk arief basyit bimbing arah coret revisi omel 1 semester sehat iya tetap inspirasi latepost,8,0,39,203,0
1947,0,otak bego apa posisi apa gelar bego hrsnya otak isi ilmu tahu isi maaf tai,2,0,26,138,0
1948,1,ada temu sangat presiden happy hati teman kunjung blukusan dada masyarakat tulis lagarde status twitter nya jokowi-jokowiperiode,5,0,31,203,0
1949,1,bayar upah pkt ds madurejo pasirian lumajang masy senyum bahagia padatkaryatunai tppijatim tppilumajang,11,0,26,144,1
1950,0,xl parah banget nomor service mele emotxdatar sma pelita rawamangun http t co mkngejqixh,30,0,15,87,5
1951,1,bahagia sederhana lihat paoah akrab telfon-telfonan mertua  w at vina s crib ,0,0,20,102,0
1952,1,donor darah rutin guna lho guna orang butuh,0,0,22,133,0
1953,1,malam malam makan efek perut kunyel kunyel isi iya kayak nikmat wae iya anakperantauan anakkost maklumlahyo,4,0,26,141,0
1954,0,telkomsel bikin rugi http t co wyfgpltwbg,4,3,9,48,0
1955,1,selamat tanggal 26 mas terima kasih jugasabar sabar terussama aku capek capek ingetin iya sayang,1,0,32,166,0
1956,1,hai hai biar kece join quiznya w ayo gift bowler hat tidak join tidak gaul,0,2,16,83,0
1957,0,tidak jelasin bang biarin aja cari berita jelasin gimane kronologis nye orang bantul nye aja otak nye pade lambat berfikir,4,0,37,185,0
1958,1,harga sayang dunia akhirat,3,0,16,71,0
1959,0,microsoft microsoft windows 8 gagal windows 9 gagal tunggu canggih windows 10,2,1,17,95,0
1960,0,mundur penghianatan belakang pagar tribun suara bangkit semangat main lapang suara,124,1,22,145,19
1961,0,ih kaya anak-anakanya gadun,0,0,8,36,0
1962,0,nungu jam kuliah emotxdatar kfc plaza pondok indah,0,0,12,60,0
1963,1,semangat jalan juang orang iya,0,1,12,79,0
1964,1,cinta cinta sayyidina ali karromallahu wajhah tidur ganti rasulullah,12,0,13,107,1
1965,0,tidak kemaren-kemaren emotxdatar payah bocah,0,0,7,38,0
1966,0,selamat jalan adik hidup tinggal allah inna lillahi wa inna ilahirojiun,3,0,21,121,0
1967,1,and to baby avanya cantik ms emotxsenyum,0,0,11,36,0
1968,0,hati sakit sakit buat oranglain sungguh sakit marah ego kecendrungan salah orang,2,0,32,205,0
1969,0,tidak enak sangat bada pulang kerjan iya,0,0,10,67,0
1970,0,ramah apa orang gakbisa nama tidak galak tidak suka iya gaksuka maaf gakbisa munafik,0,0,21,136,0
1971,0,tunjukin barbuk asn masalah ganti sodorin kliping koran pantes gubernur magang,8,0,22,133,1
1972,0,modal walikota solo takluk belantara jkrta susul takluk nusantara dukung taipan media sosial mustahil konsekwensi komando taipan,15,0,33,205,1
1973,0,bicara mafdeh rt susah teman artis mah tl mandek twitnya,0,0,13,83,0
1974,1,naek gojek mas gojek tidak bicara dengar ganggu usaha kerja keras milik kurang pantas keluh syukur tuhan emotxsenyum,3,0,39,245,0
1975,0,jalan aga ramai orang jual lihat dagang baju baju tulis gantipresiden-gantipresiden019 gila mesti tidak sih kaya gitunya kadang bingung iya orang indonesia tidak syukur,6,0,44,233,0
1976,0,senyum paksa khianat sahabat janji sumpah setia lihat betapa bangsat jauh hati sayang,1,0,31,199,0
1977,1,malam cerita bagi cerita kawan sma bahas absurb serius cinta serasa sma kerja umur tua jiwa njay,7,0,40,225,2
1978,0,lelah emotxtangis,0,0,6,18,0
1979,1,hati serah hati tanda tulus cinta,0,0,10,68,0
1980,0,tolak carglos nutrifood prop bi forisa berlico cantik jelita sakit cuma shift tabah tuhan,56,0,34,181,2
1981,0,cieyang dm begitu ciemakanya bilang mbak via vallen cieiri gadapat dm main bola dilecehin,7,0,30,153,2
1982,0,teman ut lma tidak ketemu main kedai bilang lau gemuk bray iya si ngerasanya ngilangin bosen pas sepi si gngemil minum manis aja yak ujung suka genak makmur traktir martabak suek,5,1,57,276,0
1983,0,engap bingung duduk mana penuh emotxsedih at stasiun sudirman ,0,0,15,70,0
1984,0,kapok tidak ketemu kumpul sm sepupu bangsat anjing tipu korupsi belagu sirik dengki anjing tidak mampus lihat rumah cicil hasil nipu liatin emotxtawa god never sleep,1,0,37,213,0
1985,0,liar kalah babs eh kabur emotxtawa cewek liar emotxtawa,0,0,17,86,0
1986,0,berat badan jjkg minder takut bully takut bilang cantik langsing c a t i takut bilang gapura camat janganbullyaku,10,0,40,181,6
1987,0,sial nya ning naekin kereta malam iya si biar,0,0,17,84,0
1988,1,gila kemarin man of steel nya bagus banget,0,0,8,37,0
1989,0,nyes kawin kawin radikal takut teroris liberal takut darah halal iya,0,0,18,107,0
1990,1,cinta cinta butuh makna sejati butuh cinta,5,0,23,151,0
1991,1,zaman sd temenku cowok salah satu suka main desa seba nyebarang kali wkdan suka bikin prakarya berantakin rumah jual lotre yak wkpen ngaqaq inget,3,0,43,242,1
1992,1,oke bngkus cacing iya emotxtawa h terima kasih aip kado nya emotxejek aip selamat umur cuma miscall wis,0,0,21,99,0
1993,0,tidak mikir besok pimpin mikir sahur makan harap takjil saur on the road finya tidak sok koar koar deh gonta ganti pimpin xi,2,0,38,199,0
1994,1,lihat teman teman lulus menang haru neng lihat orang orang lewatin fase sulit hidup lengkap pakai rintang uniq banget maaf yah temen-temen pas sidang ditangisin bilang sedih tinggal klean emotxsenyum,5,0,48,280,0
1995,0,bikin surat hilang hari habis dukcapil dibuatin suket nya usaha masak apa bilang 2 ngurusnya tidak bener-bener niat emotxtawa,5,0,43,216,0
1996,1,happy mansive daddy 1 untung banget dapetin daddy terima kasih 1 jalan daddy senyum sayangbanget daddy tidak erti sayang nya inti i love you,13,1,47,252,3
1997,0,lali loh 3 oh lali cit kaya cup emotxdatar oh,0,0,20,91,0
1998,0,lelah,0,0,2,10,0
1999,0,nama hijrah orang pindah tempat rizieq orang buat sangat buruk lari hijrah negara orang,9,0,40,192,0
2000,1,ndk apa mis semangat bawa konser iya terima kasih prjuangannya semangat miskita tunggu,4,0,24,139,0
2001,1,foto portrait wajah barusan pas motret motret tugu ketemu bang ekopra yogo ahai tugu yogyakarta indonesia,6,0,25,140,0
2002,1,tepuk tangan ye yes hp nya ramai gara-gara syifa sn,0,0,10,56,0
2003,0,ubah tidak emotxsedih,0,0,7,40,0
2004,1,selamat malam sayang lupa ingat lupa mantan lupa nafas nama lupa minum air putih me uras tenaga selamat malam,0,0,37,212,0
2005,0,kamera hp hue cacat tidak bagus,0,0,6,35,0
2006,0,informasi kendara   arah pondok gede taman mini padat rayap pinang ranti madet,0,0,20,114,0
2007,1,bahagia iya tidak sih ngajak org-org kumpul org-org tolak bahagia tidak ikud kumpul sih emotxtawa,2,0,27,141,0
2008,0,bayangin iya tidak suka paksa suka sih aduh mah tidak kaya gtu tidak drama tidak suka iya tidak biarpun bnyak uang mah tidak suka mah tidak suka iya tidak sih,1,0,44,199,0
2009,0,banjir lage macet parah s parman banjir nge tweet tidak banjir cpd jokowi dki,3,0,21,102,0
2010,1,catet lokasi iya moms lapang kostrad jalan sultan iskandar muda jaksel lokasi ayo mari rapat you there,0,1,22,125,0
2011,0,kang mern kakak perempuan sial jelek alusnya emotxtawa,0,0,8,50,0
2012,0,ah kesal sering apa sakit tidak marah pada,0,1,18,98,0
2013,1,iya allah tular orang genre musik a giniehtp lucu sih lagu bagi manjahlagi pingin manjah,5,0,28,150,0
2014,1,keren banget film coboy junior the movie asli keren habis coboyjr iqbaale bastiansteel teukurizkygg alvaromaldinii,7,0,20,121,0
2015,0,keledai bilang bodoh jato lobang parah keledai bikin emosi ngebayangin besok,2,0,31,168,0
2016,1,gilapake indosat kenceng banget internetannya  at madya s room kost an  http t co glcgqgobeb,8,0,20,112,0
2017,0,jahat iya jahat emotxsenyum,0,0,8,30,0
2018,1,selamat pagi blora emotxsenyum,0,0,5,21,0
2019,0,menang adan kaya      ,0,0,14,68,0
2020,1,yha bih ko ernest nabung min banget ijt kulyah cyn berat sih lama biasa oh iya gaya hidup pengaruh untung tidak suka nongki-nongki emotxtawa,4,0,41,201,0
2021,1,tidak tanggap akun kait putus report feed instagram wel feed report hapus ig im happy because instagram concern about copyright issue,2,0,41,236,0
2022,0,cewek lesbong emotxtawa iya cowok wanita tuna susila curah hati cari cewek kaya cari gore,0,0,22,116,0
2023,0,me manage bner-bner filter prioritas management nya oke hidup jadilebihbaik,5,0,27,151,0
2024,0,jujur sedih tidak nurutin ambisi dipengenin ajar ikhlas ridho serah tuhan legowo,6,0,30,176,0
2025,1,tidak suka banget baca berita jokowi ahok kagum,1,2,12,66,0
2026,1,ehm enak sangat deh,0,0,4,19,0
2027,0,mana cewek posisi tidak ngenakin pergi sayang tahan sakit hati tidak enak,3,0,30,138,0
2028,1,selamat sore lavar  ,0,0,3,21,0
2029,1,tidur iya kakak hati tidak sombong emotxsenyum,0,0,13,66,0
2030,1,terimakasih kenan hadir buka merdu lantun suara azhan dengar arah mushola ucap selamat buka puasa teman teman bukber,9,0,27,178,0
2031,0,sepi sebal males kesal sesak twiter hua emotxtawa,0,1,9,48,0
2032,0,bilang milih sopir mobil bawa masuk jurang disopirin orang hafal 30 jus orang sim a jam terbang,7,3,45,211,2
2033,1,cinta bisa bisa jaga bisa jaga,0,0,25,142,0
2034,1,semangat friday  ,0,0,3,19,0
2035,0,terima kasih deh get welsoon kaocha ngantuk capai gel mual pusing muak pft,0,0,17,78,0
2036,1,cinta cinta suci cinta rasul cinta mulia cint tuhan cinta agung,6,0,22,134,0
2037,1,jaya polres bogor kota indah kota bogor nan rapi,0,0,12,67,0
2038,1,besok libur win besok fre sangat,0,0,9,41,0
2039,1,selamat pagi selamat aktivitas m,0,0,10,66,0
2040,0,jokowi lambat,1,0,6,22,0
2041,0,bilang ngesot ngi emotxdatar,0,0,8,46,0
2042,1,selamat makan         with at ichiban sushi lipo karawaci pic ,0,0,17,79,0
2043,0,ai bakil pan sen gojek ebuset nomor signal sekali driver marah ora ut kakek iya annoying beliau kasar diri penuh dosa ku tahan,6,0,50,210,0
2044,1,hidup tualang ali orang milik tualang tualang baik ayah ali matahari,5,0,30,172,0
2045,0,dunia keras hadap lembek iya tidak hidup,0,1,12,78,0
2046,1,sebentar ketemu krucil krucil ponakan gemesin banget suka nya main antem antem seru sih iya resiko gel gel ngajarin hitung jadilebihbaik pas masuk sekolah,6,0,36,250,0
2047,0,mbuhya dekat kena kdrt bilang urus keluarga tidak bantu perempuan speak up sexual harrasment dikatain pusing w,7,0,26,142,1
2048,0,dul era jokowi rezim sby 10 th menteri korupsi tidak percaya adakan bukti balik sby korupsi,108,0,27,136,22
2049,1,artis kali mah manusia langka kenal nya,0,0,12,69,0
2050,1,selamat siang tingal rajam ketemu,0,0,9,46,0
2051,1,ku langsung jatuh cinta ut denger lagu playlist yaudahb gilir denger live enak crowd nya parah banget haru ngeliatnya kali ina hype banget freddy ampe i love teman melulu,3,0,52,275,1
2052,0,tidak teman latah jorok,0,0,7,45,0
2053,0,ajar main bola biar tidak sembarang perempuan tidak asa kontol bagus dunya kalyan bebas tak perempuan nolak speak up leceh kalyan,0,0,48,266,0
2054,1,seru wlpun menit brubah atur amin amin terima kasih bu gtjuga ihga enak tidak nyapa ciranjang,0,0,27,143,0
2055,1,emotxtangis gemesbangetsesayang astagahga erti umum libur emotxtangis,6,0,26,155,1
2056,1,krl bis tj transit krl bis tj jalan kaki halte tj kantor jalan kaki sepakat transportasi jalan kaki last mile ride ikm,18,0,48,229,5
2057,0,gapai cita kadang mudah cita dokter tidak uang cita tentara gagal tes sehat artis orang tua anak insinyur iri tidak sih orang kasih sempat buka lebar tidak dimanfaatin,5,0,51,280,0
2058,0,najis najis najis indosat ganti kartu kayak anjing banget,2,0,14,78,0
2059,1,cinta erti tak rasa cinta wajah nan rupawan cinta erti,1,0,24,153,0
2060,0,bicara ye kasih nenangin tidak sih tae bikin kesal fuck,0,3,19,95,0
2061,1,keren iya mana pakai baju koko sarung keren liaitukalia pakaianya ganti,0,0,23,118,0
2062,0,iya iya bodoh si   jatuh lubang emotxtawa tidak kuat melulu capai tidak p,0,1,20,108,0
2063,0,langsung ku block iya maaf teman teman pilih jalan kayak jalan loh jujur sedih lihat alat musik hancur,0,0,39,202,0
2064,0,teman rekomen masuk kantor iya tidak siang tidak malam wa an melulu kalah fangirl emak-emak rekomen kerja orang,7,0,37,183,0
2065,1,alhamdulillah kota pahlawan rangka damping teman serta diklat smg mndapatkan inspirasi trbaik bekal fase kediklatan,3,0,24,161,0
2066,0,udahan iya bieberfact nya koneksi dadak norak parah of kenal flw emotxsenyum night belibs emotxcinta,0,0,25,122,0
2067,0,buka tidak amandemen cebong busuk berkat rahmat allah maha kuasa baca buka uudigas situ dasar negara r i bong-bong0o bongak,114,0,28,171,19
2068,1,sore kak rica emotxsenyum makan semangat iya kak emotxsenyum,0,0,15,61,0
2069,1,dortmund keren emotxjempol rt ikhifiqri congratulations bayer munchen,8,1,16,71,1
2070,1,alhamdulilah sehat walafiat nanda emotxsenyum kmana lulus sekolah,0,0,14,77,0
2071,0,tahun kemarin bulan lewat malino daki skrang-skrang kayak sdah tidak capai emotxtawa h kesini 19 july 2017,4,0,31,163,0
2072,1,hua emotxtawa kece kece badai mel saking kece nya tidak bentuk tu muka eh emotxtawa,0,0,13,76,0
2073,0,arti fans kagum dar kagum kagum penting pribadi menganggu nyaman orang tidak,0,0,26,145,0
2074,1,cinta cinta tuhan tidak lelah sayang asih cinta nya mulia cinta mana dunia,4,0,34,195,0
2075,1,chef marinka cantik banget emotxcinta,1,0,6,29,0
2076,0,orng marah bilang pks lahir 2 koruptor oknum goblok oknum laku kelas kroco kelas kakap presiden oknum projek tipu tipu presiden parte,22,0,49,271,3
2077,0,oposisi era harto sby mudik jalan tol jembatan labuh bangun era harto sby logika pakai admin dungu bikin anjlok elektabilitas c c,21,0,59,267,1
2078,1,rindu cair sebentar uap peluk kasih erat pasrah akan jiwa bawa tunai twittmalam twittrindu,4,0,25,141,0
2079,1,alhamdulilah geulis kabar gingsul p,0,0,9,50,0
2080,0,bilang gendut nyusul mas mbak nikah todong angpaonya maki umur tidak asam emotxtangis,5,0,45,187,0
2081,1,nyampe rumah alhamdulillah teryata suami masak capcay bihun goreng berangkat kerja pagi kayak bikin cinta,2,0,25,155,0
2082,0,sensitif krisis identitas kasihan,0,0,7,52,0
2083,1,emotxtawa cantik senyum emotxsenyum,0,0,8,39,0
2084,0,kampanye nya 4 intoleran anti kebhinekaan ormas radikal pancasila wes ojok kakean bodoh mu saudara laki,56,0,40,215,8
2085,0,lho kir hati tega buang sampah plastik sembarang males kurang pakai plastik kresek plastik kemas bijakberplastik,5,2,30,168,0
2086,1,hidup dedikasi untuk contoh rela kubur mimpi juang cita cita nya kelak tidak rasa sulit hidup lalu,0,0,46,267,0
2087,0,orang ruang belanjamulu malakunya tinggal sobat kismin pura pura bijak sok belanja guna hilih,7,0,24,152,1
2088,0,alamak heboh malam eyang gadengerin kenceng suara suara sinema elektronik volume up apal jadwal sinema elektronik sctv rcti sore ampe malam jamii capai,3,0,36,200,0
2089,0,emotxtawa klen gituin si fqri woi klen delkon  parah kali bah emotxdatar  ,0,0,18,82,0
2090,0,ah sedih strong sel adit,0,0,8,46,0
2091,1,amin iya alah thenks kak   tidak enak vie dia sabar iya moga,0,0,22,112,0
